Rank,Title,Price_Raw,Price_Cleaned,Link
97,"NIMO 15.6 IPS-FHD-Laptop, 16GB RAM 1TB SSD Intel Pentium Quad Core N100, Backlit Keyboard Fingerprint (Beat to i3-1115G4 Up to 3.4GHz) Computer for Student-Home WiFi 6 BT5.2 Win 11","100,356.",100356.0,https://amazon.com/NIMO-IPS-FHD-Laptop-Fingerprint-i3-1115G4-Student-Home/dp/B0FB4381XX/ref=sr_1_129?crid=2NFNV25TJ6CRA&dib=eyJ2IjoiMSJ9.yMf-NywMzMVN3vuBRh8_s6Wc9gNkvoDDTCqAe1Sy-6kpQSslZLYSVA2CgFxdRGgKCkODXHQwoCuBJEOs4axm28lV9nX1XEfedmKHBXcglTynulComa7CBDnC7kZhplg6v1LCHek27l8J6XtN6oHlIcB61gJCLxeRvyOqjJ9CsAzMAAiI3ZMB4sbyGrxV817o78X1DDHZO3-kZ5ejfl7AgtXSgO-bqLZ77z4KpzXCUR4.lqxCv2FZnmFXGMsRojrJ0TSyXvVl0HmhYpDa3e1dpqk&dib_tag=se&keywords=laptop&qid=1776909421&sprefix=laptop%2Caps%2C428&sr=8-129
98,"ASUS Vivobook Go 15.6” FHD Slim Laptop, AMD Ryzen 3 7320U Quad Core Processor, 8GB DDR5 RAM, 256GB SSD, Windows 11 Home, Fast Charging, Webcam Shield, Military Grade Durability, Black, E1504FA-AB34","103,796.",103796.0,https://amazon.com/ASUS-Vivobook-Processor-Durability-E1504FA-AB34/dp/B0DTVQN7KM/ref=sr_1_25?crid=2NFNV25TJ6CRA&dib=eyJ2IjoiMSJ9.aIXYZAmIZJMIRDpPUtKmqqKIMlLF3vwupzc7W4kfqe8Y4Exc8VFq-3XUY8TQn1JNS3FUAibKa32I7Lz7jGBETWyTRLJDdcoPQXEOs-lHoM9fuMi4EiojNiMIogNVsjuu4MAB-1OVo9aXWJjaj2ye63upzgziPAmnwcZlzM2S9yu7Hxuhcdcnhj10JD5i6Di5rmAJe_iTenrGktZ3mqKT883hPmtXHoyqKBbNL4UyLTA.tRFkCaFlglIuznw1fnGBGSMUDizxRwmauEeskIvdNEE&dib_tag=se&keywords=laptop&qid=1776909393&sprefix=laptop%2Caps%2C428&sr=8-25
99,"Lenovo IdeaPad 3i Laptop, 15.6"" HD Touchscreen Display, Intel Core i3-1115G4 Processor, 12GB DDR4 RAM, 256GB PCIe SSD, Bluetooth, Webcam, Wi-Fi 6, HDMI, Windows 11 Home, Grey","107,328.",107328.0,https://amazon.com/Lenovo-Ideapad-Touchscreen-i3-1005G1-Processor/dp/B08F93HGNB/ref=sr_1_127?crid=2NFNV25TJ6CRA&dib=eyJ2IjoiMSJ9.yMf-NywMzMVN3vuBRh8_s6Wc9gNkvoDDTCqAe1Sy-6kpQSslZLYSVA2CgFxdRGgKCkODXHQwoCuBJEOs4axm28lV9nX1XEfedmKHBXcglTynulComa7CBDnC7kZhplg6v1LCHek27l8J6XtN6oHlIcB61gJCLxeRvyOqjJ9CsAzMAAiI3ZMB4sbyGrxV817o78X1DDHZO3-kZ5ejfl7AgtXSgO-bqLZ77z4KpzXCUR4.lqxCv2FZnmFXGMsRojrJ0TSyXvVl0HmhYpDa3e1dpqk&dib_tag=se&keywords=laptop&qid=1776909421&sprefix=laptop%2Caps%2C428&sr=8-127
100,"16"" Purple Laptop Computer - 1TB NVMe SSD 12GB LPDDR5 RAM, N95 Processor,1920X1200 FHD IPS, RGB Backlit Keyboard, Fingerprint, Win 11 Pro, Ergonomic Design for Students Business Home Use","111,507.",111507.0,https://amazon.com/sspa/click?ie=UTF8&spc=MTo4Mjg3NTE0NjM2NjQ4MzI1OjE3NzY5MDk0MTc6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDExNDY1NTM3NjkwMDI6OjM6Og&url=%2FSvikou-Purple-Laptop-Computer-Fingerprint%2Fdp%2FB0FV8M6XGP%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.19965c16-2655-4a15-b57b-e942a2302fca%253Aamzn1.sym.19965c16-2655-4a15-b57b-e942a2302fca%26crid%3D2NFNV25TJ6CRA%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0FV8M6XGP%26pd_rd_r%3D4610aa6b-e977-49f7-8744-fefe69104742%26pd_rd_w%3DCP1GJ%26pd_rd_wg%3DnRwbu%26pf_rd_p%3D19965c16-2655-4a15-b57b-e942a2302fca%26pf_rd_r%3DVV11YK1TF690RD3HXBSE%26qid%3D1776909416%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C428%26sr%3D1-100-19848dd4-d197-4a53-a445-4045457584e9-spons%26aref%3DUwgQKt7im3%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1&aref=UwgQKt7im3
101,"16"" Purple Laptop Computer - 1TB NVMe SSD 12GB LPDDR5 RAM, N95 Processor,1920X1200 FHD IPS, RGB Backlit Keyboard, Fingerprint, Win 11 Pro, Ergonomic Design for Students Business Home Use","111,507.",111507.0,https://amazon.com/sspa/click?ie=UTF8&spc=MTo4NTIxOTI5ODc3MTE4NDM0OjE3NzY5MDk0MTE6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDExNDY1NTM3NjkwMDI6OjQ6Og&url=%2FSvikou-Purple-Laptop-Computer-Fingerprint%2Fdp%2FB0FV8M6XGP%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.19965c16-2655-4a15-b57b-e942a2302fca%253Aamzn1.sym.19965c16-2655-4a15-b57b-e942a2302fca%26crid%3D2NFNV25TJ6CRA%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0FV8M6XGP%26pd_rd_r%3D44fb90b0-e3e9-48e3-95dc-bf51802c67d5%26pd_rd_w%3DjqHkp%26pd_rd_wg%3D20Dsj%26pf_rd_p%3D19965c16-2655-4a15-b57b-e942a2302fca%26pf_rd_r%3DZ8XXSH0WWPQWBR4EBB8A%26qid%3D1776909411%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C428%26sr%3D1-85-19848dd4-d197-4a53-a445-4045457584e9-spons%26aref%3DUwgQKt7im3%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1&aref=UwgQKt7im3
102,"16"" Purple Laptop Computer - 1TB NVMe SSD 12GB LPDDR5 RAM, N95 Processor,1920X1200 FHD IPS, RGB Backlit Keyboard, Fingerprint, Win 11 Pro, Ergonomic Design for Students Business Home Use","111,507.",111507.0,https://amazon.com/sspa/click?ie=UTF8&spc=MToxMzYzOTMxMzM1NTE2NTEzOjE3NzY5MDk0MDY6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDExNDY1NTM3NjkwMDI6OjQ6Og&url=%2FSvikou-Purple-Laptop-Computer-Fingerprint%2Fdp%2FB0FV8M6XGP%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.19965c16-2655-4a15-b57b-e942a2302fca%253Aamzn1.sym.19965c16-2655-4a15-b57b-e942a2302fca%26crid%3D2NFNV25TJ6CRA%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0FV8M6XGP%26pd_rd_r%3D8c0d96bc-39b9-478f-a8ca-05c4706dabb7%26pd_rd_w%3Ds3qq3%26pd_rd_wg%3DHxDlk%26pf_rd_p%3D19965c16-2655-4a15-b57b-e942a2302fca%26pf_rd_r%3D6ZVEX6T95WYEAJFB33PS%26qid%3D1776909406%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C428%26sr%3D1-69-19848dd4-d197-4a53-a445-4045457584e9-spons%26aref%3DUwgQKt7im3%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1&aref=UwgQKt7im3
103,"16"" Purple Laptop Computer - 1TB NVMe SSD 12GB LPDDR5 RAM, N95 Processor,1920X1200 FHD IPS, RGB Backlit Keyboard, Fingerprint, Win 11 Pro, Ergonomic Design for Students Business Home Use","111,507.",111507.0,https://amazon.com/sspa/click?ie=UTF8&spc=MTo4NzIwMDEyNjMzMzgxMjYwOjE3NzY5MDk0MjE6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDExNDY1NTM3NjkwMDI6OjQ6Og&url=%2FSvikou-Purple-Laptop-Computer-Fingerprint%2Fdp%2FB0FV8M6XGP%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.19965c16-2655-4a15-b57b-e942a2302fca%253Aamzn1.sym.19965c16-2655-4a15-b57b-e942a2302fca%26crid%3D2NFNV25TJ6CRA%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0FV8M6XGP%26pd_rd_r%3D04e4e31d-9991-4da4-a0c2-3b9a8b585c3c%26pd_rd_w%3DZONN6%26pd_rd_wg%3DAujZE%26pf_rd_p%3D19965c16-2655-4a15-b57b-e942a2302fca%26pf_rd_r%3D1SGA33D8G480P6C04RE7%26qid%3D1776909421%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C428%26sr%3D1-117-19848dd4-d197-4a53-a445-4045457584e9-spons%26aref%3DUwgQKt7im3%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1&aref=UwgQKt7im3
104,"16"" Purple Laptop Computer 12G DDR4 RAM 256GB NVMe SSD Alder Lake N95 CPU, 2K FHD(1920 * 1200) IPS Screen/Color Backlit KB/Fingerprint/Win 11 Pro PC for Business Work Study (12G+256GB)","117,057.",117057.0,https://amazon.com/sspa/click?ie=UTF8&spc=MTo2ODMzOTk2MTk4MjMyNzAxOjE3NzY5MDkzOTg6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDA4MzY3Mzc2OTc2MDI6OjQ6Og&url=%2FPurple-Computer-Backlit-Fingerprint-Business%2Fdp%2FB0F1Y4XNR8%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.746e367d-6aba-43d9-9d65-8d384ea4c420%253Aamzn1.sym.746e367d-6aba-43d9-9d65-8d384ea4c420%26crid%3D2NFNV25TJ6CRA%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0F1Y4XNR8%26pd_rd_r%3Dc56a0267-2f5f-4e44-9fe3-438987332148%26pd_rd_w%3DBkJV7%26pd_rd_wg%3DKNkqa%26pf_rd_p%3D746e367d-6aba-43d9-9d65-8d384ea4c420%26pf_rd_r%3DAD3ATTCZBQ780H2D0ZR4%26qid%3D1776909397%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C428%26sr%3D1-37-1d51c460-9c51-4bc9-9e07-4b663946f4a3-spons%26aref%3D8HbkAVGMk8%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1&aref=8HbkAVGMk8
105,"ASUS Vivobook Laptop, 14"" FHD Display, i3-1215U, 16GB RAM, 512GB SSD, Wi-Fi 6, HDMI, Webcam, Touchpad, Windows 11 Home, Blue","117,082.",117082.0,https://amazon.com/ASUS-Vivobook-Display-i3-1215U-Processor/dp/B0CLHCWNV8/ref=sr_1_101?crid=2NFNV25TJ6CRA&dib=eyJ2IjoiMSJ9.fz8D7KjdBBOhWy6vWof8GoCpl5AMYIXzvCxN-ESvDT0L982-TDQJFlybaiQJPjK94uL3jylm3keYiJssBrTXJyLINFepDDoQLnOv74LAwil5uoKu6NZjS_xjg_8BN5gAuQWoJ_myRbWIyvRbU_m4PQau8PkXmp4PNk3sL4mmnxa1BSGAbuCfZLNCieiysRPO926YZ4F7onEW8YIT7kNXCaq8LHj4uZ2PWzHQZ6kWAos.-Bv1Ka_p3e7tJhqTFmROqDNcoUgnekRejfUIcspRs2o&dib_tag=se&keywords=laptop&qid=1776909416&sprefix=laptop%2Caps%2C428&sr=8-101
106,"16"" Blue Laptop Computer 16G DDR4 RAM 256GB SSD N95 CPU FHD IPS Screen/Win 11 Pro PC Buisness Notebook with Color Backlit KB/Face Recognition for Work Study (16G+256GB)","119,845.",119845.0,https://amazon.com/sspa/click?ie=UTF8&spc=MTo1NTc5NTEwMzQ1MjI1NjEyOjE3NzY5MDkzOTM6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDExMDc3MTQwNDc2MDI6OjI6Og&url=%2FComputer-2560x1600-Buisness-Notebook-Recognition%2Fdp%2FB0F541NPR2%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.19965c16-2655-4a15-b57b-e942a2302fca%253Aamzn1.sym.19965c16-2655-4a15-b57b-e942a2302fca%26crid%3D2NFNV25TJ6CRA%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0F541NPR2%26pd_rd_r%3D31fe9789-6e12-4b3a-ba51-67b5544dedd0%26pd_rd_w%3DLq35L%26pd_rd_wg%3Dhzeih%26pf_rd_p%3D19965c16-2655-4a15-b57b-e942a2302fca%26pf_rd_r%3DXDWV7H4YZMQPH7GXYNGC%26qid%3D1776909393%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C428%26sr%3D1-19-19848dd4-d197-4a53-a445-4045457584e9-spons%26aref%3D9C1pLSOKSa%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1&aref=9C1pLSOKSa
107,"16"" Blue Laptop Computer 16G DDR4 RAM 256GB SSD N95 CPU FHD IPS Screen/Win 11 Pro PC Buisness Notebook with Color Backlit KB/Face Recognition for Work Study (16G+256GB)","119,845.",119845.0,https://amazon.com/sspa/click?ie=UTF8&spc=MTo1MDI5Mjg3ODcxMDUyNzg4OjE3NzY5MDkzOTg6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMTEwNzcxNDA0NzYwMjo6MDo6&url=%2FComputer-2560x1600-Buisness-Notebook-Recognition%2Fdp%2FB0F541NPR2%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.8d60f87f-f29a-43a9-bd25-0408c2d723bd%253Aamzn1.sym.8d60f87f-f29a-43a9-bd25-0408c2d723bd%26crid%3D2NFNV25TJ6CRA%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0F541NPR2%26pd_rd_r%3D68d64a9b-d09a-4e63-9d36-cd8a198d5eeb%26pd_rd_w%3DB2Ehb%26pd_rd_wg%3DGKD7a%26pf_rd_p%3D8d60f87f-f29a-43a9-bd25-0408c2d723bd%26pf_rd_r%3DAD3ATTCZBQ780H2D0ZR4%26qid%3D1776909397%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C428%26sr%3D1-33-361f5450-ace5-4510-8823-612adedb9cc5-spons%26aref%3D9C1pLSOKSa%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=9C1pLSOKSa
108,"16"" Blue Laptop Computer 16G DDR4 RAM 256GB SSD N95 CPU FHD IPS Screen/Win 11 Pro PC Buisness Notebook with Color Backlit KB/Face Recognition for Work Study (16G+256GB)","119,845.",119845.0,https://amazon.com/sspa/click?ie=UTF8&spc=MTo0NjM3NTc3MDY0MjU3MDg2OjE3NzY5MDk0MjY6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMTEwNzcxNDA0NzYwMjo6MTo6&url=%2FComputer-2560x1600-Buisness-Notebook-Recognition%2Fdp%2FB0F541NPR2%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.da6e5a34-ad3d-4961-9e28-3d9c71e2eb57%253Aamzn1.sym.da6e5a34-ad3d-4961-9e28-3d9c71e2eb57%26crid%3D2NFNV25TJ6CRA%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0F541NPR2%26pd_rd_r%3Dd4d85958-4901-4858-8425-3ea1c9e8353e%26pd_rd_w%3DJQTFu%26pd_rd_wg%3Dv3Y6p%26pf_rd_p%3Dda6e5a34-ad3d-4961-9e28-3d9c71e2eb57%26pf_rd_r%3DC2APZDEM58MJRBCRCTCY%26qid%3D1776909426%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C428%26sr%3D1-130-499c66cf-84c7-49ca-acc8-32789aff254e-spons%26aref%3D9C1pLSOKSa%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=9C1pLSOKSa
109,"16"" Blue Laptop Computer 16G DDR4 RAM 256GB SSD N95 CPU FHD IPS Screen/Win 11 Pro PC Buisness Notebook with Color Backlit KB/Face Recognition for Work Study (16G+256GB)","119,845.",119845.0,https://amazon.com/sspa/click?ie=UTF8&spc=MTo4Mjg3NTE0NjM2NjQ4MzI1OjE3NzY5MDk0MTc6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDExMDc3MTQwNDc2MDI6OjA6Og&url=%2FComputer-2560x1600-Buisness-Notebook-Recognition%2Fdp%2FB0F541NPR2%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.19965c16-2655-4a15-b57b-e942a2302fca%253Aamzn1.sym.19965c16-2655-4a15-b57b-e942a2302fca%26crid%3D2NFNV25TJ6CRA%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0F541NPR2%26pd_rd_r%3D4610aa6b-e977-49f7-8744-fefe69104742%26pd_rd_w%3DCP1GJ%26pd_rd_wg%3DnRwbu%26pf_rd_p%3D19965c16-2655-4a15-b57b-e942a2302fca%26pf_rd_r%3DVV11YK1TF690RD3HXBSE%26qid%3D1776909416%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C428%26sr%3D1-97-19848dd4-d197-4a53-a445-4045457584e9-spons%26aref%3D9C1pLSOKSa%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1&aref=9C1pLSOKSa
110,"16"" Blue Laptop Computer 16G DDR4 RAM 256GB SSD N95 CPU FHD IPS Screen/Win 11 Pro PC Buisness Notebook with Color Backlit KB/Face Recognition for Work Study (16G+256GB)","119,845.",119845.0,https://amazon.com/sspa/click?ie=UTF8&spc=MTozMjMzMDk2NjA4NDg1OTc2OjE3NzY5MDk0MjE6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMTEwNzcxNDA0NzYwMjo6MTo6&url=%2FComputer-2560x1600-Buisness-Notebook-Recognition%2Fdp%2FB0F541NPR2%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.da6e5a34-ad3d-4961-9e28-3d9c71e2eb57%253Aamzn1.sym.da6e5a34-ad3d-4961-9e28-3d9c71e2eb57%26crid%3D2NFNV25TJ6CRA%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0F541NPR2%26pd_rd_r%3D9f066f54-3fa4-454e-8c47-69a3133fd41b%26pd_rd_w%3DSII5b%26pd_rd_wg%3D2wix7%26pf_rd_p%3Dda6e5a34-ad3d-4961-9e28-3d9c71e2eb57%26pf_rd_r%3D1SGA33D8G480P6C04RE7%26qid%3D1776909421%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C428%26sr%3D1-114-499c66cf-84c7-49ca-acc8-32789aff254e-spons%26aref%3D9C1pLSOKSa%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=9C1pLSOKSa
111,"16"" Blue Laptop Computer 16G DDR4 RAM 256GB SSD N95 CPU FHD IPS Screen/Win 11 Pro PC Buisness Notebook with Color Backlit KB/Face Recognition for Work Study (16G+256GB)","119,845.",119845.0,https://amazon.com/sspa/click?ie=UTF8&spc=MTozNjcxNDEwMTY1MzgzNzcxOjE3NzY5MDk0MTc6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMTEwNzcxNDA0NzYwMjo6MTo6&url=%2FComputer-2560x1600-Buisness-Notebook-Recognition%2Fdp%2FB0F541NPR2%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.da6e5a34-ad3d-4961-9e28-3d9c71e2eb57%253Aamzn1.sym.da6e5a34-ad3d-4961-9e28-3d9c71e2eb57%26crid%3D2NFNV25TJ6CRA%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0F541NPR2%26pd_rd_r%3D62cbb571-8668-4f2b-aa11-4e9c58a6ac3f%26pd_rd_w%3Dvbq5A%26pd_rd_wg%3Dm0uw8%26pf_rd_p%3Dda6e5a34-ad3d-4961-9e28-3d9c71e2eb57%26pf_rd_r%3DVV11YK1TF690RD3HXBSE%26qid%3D1776909416%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C428%26sr%3D1-98-499c66cf-84c7-49ca-acc8-32789aff254e-spons%26aref%3D9C1pLSOKSa%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=9C1pLSOKSa
112,"16"" Blue Laptop Computer 16G DDR4 RAM 256GB SSD N95 CPU FHD IPS Screen/Win 11 Pro PC Buisness Notebook with Color Backlit KB/Face Recognition for Work Study (16G+256GB)","119,845.",119845.0,https://amazon.com/sspa/click?ie=UTF8&spc=MToyNTA4MjQwODc0Mzg5NjAxOjE3NzY5MDk0MjY6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDExMDc3MTQwNDc2MDI6OjA6Og&url=%2FComputer-2560x1600-Buisness-Notebook-Recognition%2Fdp%2FB0F541NPR2%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.19965c16-2655-4a15-b57b-e942a2302fca%253Aamzn1.sym.19965c16-2655-4a15-b57b-e942a2302fca%26crid%3D2NFNV25TJ6CRA%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0F541NPR2%26pd_rd_r%3D259c7fc1-f57c-499b-92b5-eeda0658a187%26pd_rd_w%3D8wLdq%26pd_rd_wg%3DUxkjk%26pf_rd_p%3D19965c16-2655-4a15-b57b-e942a2302fca%26pf_rd_r%3DC2APZDEM58MJRBCRCTCY%26qid%3D1776909426%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C428%26sr%3D1-129-19848dd4-d197-4a53-a445-4045457584e9-spons%26aref%3D9C1pLSOKSa%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1&aref=9C1pLSOKSa
113,"16"" Blue Laptop Computer 16G DDR4 RAM 256GB SSD N95 CPU FHD IPS Screen/Win 11 Pro PC Buisness Notebook with Color Backlit KB/Face Recognition for Work Study (16G+256GB)","119,845.",119845.0,https://amazon.com/sspa/click?ie=UTF8&spc=MTo4NTIxOTI5ODc3MTE4NDM0OjE3NzY5MDk0MTE6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDExMDc3MTQwNDc2MDI6OjA6Og&url=%2FComputer-2560x1600-Buisness-Notebook-Recognition%2Fdp%2FB0F541NPR2%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.19965c16-2655-4a15-b57b-e942a2302fca%253Aamzn1.sym.19965c16-2655-4a15-b57b-e942a2302fca%26crid%3D2NFNV25TJ6CRA%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0F541NPR2%26pd_rd_r%3D44fb90b0-e3e9-48e3-95dc-bf51802c67d5%26pd_rd_w%3DjqHkp%26pd_rd_wg%3D20Dsj%26pf_rd_p%3D19965c16-2655-4a15-b57b-e942a2302fca%26pf_rd_r%3DZ8XXSH0WWPQWBR4EBB8A%26qid%3D1776909411%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C428%26sr%3D1-81-19848dd4-d197-4a53-a445-4045457584e9-spons%26aref%3D9C1pLSOKSa%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1&aref=9C1pLSOKSa
114,"16"" Blue Laptop Computer 16G DDR4 RAM 256GB SSD N95 CPU FHD IPS Screen/Win 11 Pro PC Buisness Notebook with Color Backlit KB/Face Recognition for Work Study (16G+256GB)","119,845.",119845.0,https://amazon.com/sspa/click?ie=UTF8&spc=MToyNjAwODY4MDQ0NzAzODA1OjE3NzY5MDk0MDc6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMTEwNzcxNDA0NzYwMjo6Mzo6&url=%2FComputer-2560x1600-Buisness-Notebook-Recognition%2Fdp%2FB0F541NPR2%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.da6e5a34-ad3d-4961-9e28-3d9c71e2eb57%253Aamzn1.sym.da6e5a34-ad3d-4961-9e28-3d9c71e2eb57%26crid%3D2NFNV25TJ6CRA%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0F541NPR2%26pd_rd_r%3D1318d310-7a8b-40b8-9024-28d58e1a53df%26pd_rd_w%3Dc0lze%26pd_rd_wg%3DgWrdB%26pf_rd_p%3Dda6e5a34-ad3d-4961-9e28-3d9c71e2eb57%26pf_rd_r%3D6ZVEX6T95WYEAJFB33PS%26qid%3D1776909406%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C428%26sr%3D1-68-499c66cf-84c7-49ca-acc8-32789aff254e-spons%26aref%3D9C1pLSOKSa%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=9C1pLSOKSa
